w1,w2,Mean_Loss,CVaR,Variance,CVaR_Variance,w3
2.734737555081235,0.0,9.368052182022122,64.94819631814352,318.6372451417739,60326.99537575741,6.695391945198885
2.829038850084036,0.0,9.312767046763913,64.69461866690062,317.75401464036844,60524.57058722501,6.601090650196085
2.9233401450868377,0.0,9.264528935204591,64.51446408096659,313.4099816402669,59110.923886936565,6.506789355193282
3.0176414400896387,0.0,9.22515235337373,64.50760577944993,319.99473769515936,61938.48082803946,6.412488060190482
3.11194273509244,0.0,9.175143090199049,64.18811854578416,310.5555673600248,58756.9996161863,6.318186765187681
3.2062440300952413,0.0,9.141281990211777,64.25385220206716,317.10840378185605,61526.030458247675,6.223885470184879
3.3005453250980423,0.0,9.101630933700427,64.22886473927932,321.829080295429,63644.618247048755,6.129584175182078
3.394846620100844,0.0,9.08584702652309,64.29409183180026,321.27012967230354,63378.79180323996,6.035282880179277
3.489147915103645,0.0,9.047892099394288,64.12312108148103,322.1237570132559,64170.71021526946,5.940981585176475
3.583449210106446,0.0,9.037147022702513,64.30478338843656,322.62795407270266,64111.26732360711,5.8466802901736745
3.6777505051092474,0.0,9.026875679335063,64.45976788235924,327.2030757207719,65857.85337651017,5.752378995170873
3.772051800112048,0.0,9.00548729892134,64.46389174655148,328.9373335500853,66658.93602323878,5.658077700168072
3.8663530951148495,0.0,9.003260988592663,64.68143895295262,330.4720994374375,67016.52597606907,5.563776405165271
3.960654390117651,0.0,9.0100269007544,64.93369506872446,335.7195643816026,68816.9861174389,5.4694751101624695
4.0549556851204525,0.0,9.004869007812765,64.9719305625087,338.667920079747,69937.46369329702,5.375173815159668
4.149256980123253,0.0,9.00973167172562,65.2249723419915,345.6383112463103,72360.00184964057,5.280872520156867
4.2435582751260545,0.0,9.025291279158722,65.55504973959889,343.75472359504874,71244.44858982209,5.186571225154066
4.337859570128856,0.0,9.042024161076302,65.89108128690887,350.4800621348339,73370.49483087566,5.092269930151264
4.432160865131657,0.0,9.057193798382626,66.16917005442413,357.1027497293529,75706.3795336452,4.997968635148464
4.526462160134458,0.0,9.079811164560605,66.60429635036814,368.5042951825783,79626.97091341294,4.903667340145662
4.62076345513726,0.0,9.1023691450428,66.95119373598493,368.5677979548515,79178.10754078186,4.809366045142861
4.71506475014006,0.0,9.133019183589932,67.34637415136237,378.2636384643192,82380.65264170547,4.71506475014006
4.809366045142862,0.0,9.148204691754264,67.51439664883422,376.91913796501547,81565.70314923843,4.620763455137259
4.903667340145663,0.0,9.199151267702751,68.20790684560818,408.3347846913675,93069.5134148417,4.526462160134457
4.997968635148464,0.0,9.228582849492875,68.58195895524628,395.33053178759064,87191.17508425906,4.432160865131657
5.092269930151265,0.0,9.271740650046691,69.093839708523,406.07492826386994,90649.73412556844,4.337859570128855
5.186571225154067,0.0,9.314113109216493,69.58643008368283,412.50816926793465,92406.08792731096,4.243558275126054
5.280872520156867,0.0,9.35301047185022,70.0325876840463,410.4695715852414,90851.58708348896,4.149256980123253
5.375173815159669,0.0,9.40326568168723,70.70603854821195,427.5952551063749,96671.53430693869,4.054955685120452
5.46947511016247,0.0,9.459718491272096,71.21935510484832,430.8214280219811,96919.74082262193,3.96065439011765
5.563776405165272,0.0,9.513975924219618,71.92602460340467,450.8225961019229,103760.58187817592,3.8663530951148486
5.658077700168072,0.0,9.555982567451618,72.2061802964738,446.3339881094726,101327.24865404498,3.772051800112048
5.752378995170874,0.0,9.612519381665548,72.8234161886786,474.9475405755898,111730.8369049226,3.6777505051092465
5.846680290173675,0.0,9.685813989362137,73.66037653151727,477.7907097771626,111411.79719282416,3.583449210106445
5.940981585176476,0.0,9.77220304761826,74.60289098631316,484.5984572081201,112393.25024682704,3.4891479151036444
6.0352828801792775,0.0,9.819871963151046,75.13114430536852,534.2235177496124,131357.5388661688,3.394846620100843
6.129584175182079,0.0,9.891657334424764,75.7313786577717,508.92096226992186,119876.68218508594,3.3005453250980414
6.22388547018488,0.0,9.961003160747609,76.48909977626423,515.6990999900249,121176.2149682697,3.206244030095241
6.318186765187681,0.0,10.03910204042831,77.22174589163515,530.463241633857,125673.66483813115,3.1119427350924393
6.412488060190483,0.0,10.090081468827815,77.61898801374613,527.0390912797556,123340.94747184242,3.017641440089638
6.506789355193283,0.0,10.167590935297964,78.44120222171959,544.5647477055102,128797.136008864,2.9233401450868373
6.601090650196085,0.0,10.260969808080867,79.40118618340148,571.4627580837167,137720.0194641497,2.8290388500840358
6.695391945198886,0.0,10.344084816163967,80.23934444948577,579.1094891473259,139008.200956872,2.7347375550812343
6.789693240201688,0.0,10.42870461141311,81.05463023406949,599.409540356097,145364.8118833643,2.640436260078433
6.883994535204488,0.0,10.514129972037496,81.89734149124801,597.0476291638369,142735.22960311608,2.546134965075632
6.97829583020729,0.0,10.590053405100264,82.53375784175378,617.6308967620533,149536.00441471252,2.4518336700728307
7.072597125210091,0.0,10.684090101996752,83.57276689611544,637.2145079509972,155403.7688554469,2.357532375070029
7.166898420212892,0.0,10.748465549157986,84.05191096159012,644.9589553021492,157291.71970116135,2.2632310800672286
7.261199715215693,0.0,10.84945585682221,84.9729352371674,658.1255340261904,160433.01074169148,2.168929785064427
7.355501010218495,0.0,10.940720200127078,85.91761311660494,678.5940836219813,166596.2409195683,2.0746284900616256
7.449802305221295,0.0,11.026515895469338,86.65547607170743,702.9655842830701,174680.98033287362,1.980327195058825
7.544103600224097,0.0,11.124967143130858,87.58054179606106,734.2244891818258,185055.0053155684,1.8860259000560236
7.638404895226898,0.0,11.229523319050063,88.61934003409328,730.2292896473014,181038.15080354427,1.791724605053222
7.732706190229699,0.0,11.302253100478955,89.14639080267682,726.2318863777095,178169.46388455125,1.6974233100504215
7.8270074852325004,0.0,11.412088003525392,90.1753017303956,769.9096481391267,193092.701945743,1.60312201504762
7.921308780235302,0.0,11.527905232982286,91.35999710335786,786.3790067453654,197108.70884679872,1.5088207200448185
8.015610075238103,0.0,11.612395394162515,92.02847303009143,799.3735057185817,200588.41137478332,1.4145194250420179
8.109911370240905,0.0,11.71050428686378,92.86560340974692,797.4868605356899,197649.9739354488,1.3202181300392155
8.204212665243706,0.0,11.801920846630022,93.55789738979188,794.821353402406,194639.84752245495,1.225916835036415
8.298513960246506,0.0,11.913266406830772,94.73787148094482,886.32734735584,228521.0075234493,1.1316155400336143
8.392815255249308,0.0,12.020260487717822,95.6619013216604,853.2920520725162,213019.4132428618,1.037314245030812
8.487116550252109,0.0,12.127747644709483,96.74368654441324,891.0790259491223,225637.14866547295,0.9430129500280113
8.58141784525491,0.0,12.223289372153875,97.44756023007676,874.7712532327066,216857.51982769655,0.8487116550252107
8.675719140257712,0.0,12.34575062083791,98.7157184884662,929.4704776180412,235800.37575722716,0.7544103600224084
8.770020435260513,0.0,12.441375366216109,99.4130060709664,944.3045990050068,239706.31719296705,0.6601090650196078
8.864321730263313,0.0,12.552552652766408,100.45730915436336,947.2766450956756,238147.98372756137,0.5658077700168072
8.958623025266116,0.0,12.659543831779756,101.46974492530744,971.9952927576836,245549.5112317314,0.4715064750140048
9.052924320268916,0.0,12.75197809938038,102.11235402913591,967.83888699728,241770.4566175619,0.3772051800112042
9.147225615271717,0.0,12.86196719020164,103.10787935478976,996.8292779483096,250811.9453746001,0.2829038850084036
9.24152691027452,0.0,13.005852974266388,104.45029484119756,1019.8299327633582,256320.85775696905,0.1886025900056012
9.33582820527732,0.0,13.106816587015144,105.27892564287802,1065.9534784273535,272332.226453961,0.0943012950028006
9.43012950028012,0.0,13.206828921352384,106.20966820101376,1069.7710787407684,271249.02002108644,0.0
0.0,0.0943012950028012,13.070307196750155,85.02242969052382,521.6586941623216,94286.17657483804,9.33582820527732
0.0943012950028012,0.0943012950028012,12.878347388804215,83.76837828458535,509.2600472842745,93026.40870526632,9.24152691027452
0.1886025900056024,0.0943012950028012,12.720989584608912,82.82877938214313,496.71556655501337,90709.0133168386,9.147225615271717
0.2829038850084036,0.0943012950028012,12.53404240031322,81.72073088781534,484.3230866757534,88871.91260650214,9.052924320268916
0.3772051800112048,0.0943012950028012,12.358340180871796,80.6225933784578,472.1152625013474,86842.50240550042,8.958623025266116
0.471506475014006,0.0943012950028012,12.186977906441184,79.59114824879882,460.41042531693944,84816.6537427454,8.864321730263313
0.5658077700168073,0.0943012950028012,12.018136708926304,78.48272595784812,445.8476807050873,81634.20553635026,8.770020435260513
0.6601090650196084,0.0943012950028012,11.852245667764274,77.54382811109869,435.6986398134781,79919.96382502308,8.675719140257712
0.7544103600224097,0.0943012950028012,11.68023944004723,76.50519662283867,427.73889654538726,79287.49282442126,8.58141784525491
0.848711655025211,0.0943012950028012,11.51738634081328,75.45109657681036,416.3437264199365,77058.20682622958,8.487116550252109
0.943012950028012,0.0943012950028012,11.36924656720189,74.63554485762165,406.7591082128905,75106.66117168721,8.392815255249308
1.0373142450308133,0.0943012950028012,11.213664131291598,73.69005360150209,396.9082575636333,73249.14242983112,8.298513960246506
1.1316155400336143,0.0943012950028012,11.0872198703969,73.09092107436811,392.29206217576535,72782.1254881421,8.204212665243706
1.2259168350364158,0.0943012950028012,10.92829226602831,72.04963739195199,380.0568212743918,70117.23788123828,8.109911370240905
1.3202181300392168,0.0943012950028012,10.78739974472322,71.26660212301772,373.2627470685041,69044.97791313646,8.015610075238103
1.414519425042018,0.0943012950028012,10.669341176537309,70.73215933562565,367.4820016754685,67972.42898055828,7.921308780235301
1.5088207200448194,0.0943012950028012,10.52880845603324,69.87461249238778,360.5553871361982,67015.91309510653,7.8270074852325
1.6031220150476206,0.0943012950028012,10.419833752116372,69.34450739974318,353.7960651026324,65388.52326138127,7.732706190229698
1.697423310050422,0.0943012950028012,10.300008574709038,68.68201533598375,348.13394796142114,64551.74158335396,7.6384048952268975
1.791724605053223,0.0943012950028012,10.19800562551227,68.05387197689316,341.8248125955363,63223.80316010557,7.544103600224096
1.886025900056024,0.0943012950028012,10.08686511307924,67.55251197228947,337.6429222326448,62714.16511748371,7.4498023052212945
1.9803271950588257,0.0943012950028012,9.980720809325533,66.8999460726121,331.21152058230484,61405.09988469689,7.355501010218493
2.0746284900616265,0.0943012950028012,9.894167545792923,66.54674038095072,327.43082002918436,60659.199027776405,7.261199715215692
2.168929785064428,0.0943012950028012,9.805616826661502,66.09809968730585,327.28989297541455,61557.066495552346,7.166898420212891
2.263231080067229,0.0943012950028012,9.72571423552607,65.79279709401956,325.76057733910733,61770.71190333495,7.07259712521009
2.35753237507003,0.0943012950028012,9.647157057432004,65.37276356386943,322.6270872103726,61291.13985538304,6.978295830207289
2.4518336700728316,0.0943012950028012,9.582131988595918,65.13930024921356,318.5253031276715,60109.410170497606,6.883994535204487
2.5461349650756326,0.0943012950028012,9.517203348498963,64.81184313563152,313.9717772533457,59021.58741609306,6.789693240201687
2.6404362600784337,0.0943012950028012,9.445045621851808,64.49057787233079,311.6035654985828,58787.40589146373,6.695391945198885
2.734737555081235,0.0943012950028012,9.40253446670033,64.43709566775198,314.7891459501517,60330.60769081003,6.601090650196084
2.829038850084036,0.0943012950028012,9.340044413696065,64.16968129990444,313.0983339125517,60198.54369556409,6.506789355193283
2.9233401450868377,0.0943012950028012,9.289434031499477,63.985038897494434,312.66782404716383,60535.34281839372,6.412488060190481
3.0176414400896387,0.0943012950028012,9.259354673472393,63.88757544492573,309.13480513754837,59277.12833148641,6.31818676518768
3.11194273509244,0.0943012950028012,9.207403618201925,63.70407370346541,306.5702555178123,58736.20779524882,6.22388547018488
3.2062440300952413,0.0943012950028012,9.175728087205943,63.73627018726387,312.3077321199641,61188.13434163808,6.129584175182077
3.3005453250980423,0.0943012950028012,9.156709496821698,63.71262623472157,312.3610268309519,61297.28847217021,6.035282880179277
3.394846620100844,0.0943012950028012,9.131086640078385,63.84824729967015,316.7615523404185,63107.68645760866,5.940981585176475
3.489147915103645,0.0943012950028012,9.11086266642054,63.763507118724824,314.91669721780096,62497.24781766748,5.846680290173674
3.583449210106446,0.0943012950028012,9.086982331616978,63.73933749360448,317.2121175145503,63543.8438156399,5.752378995170873
3.6777505051092474,0.0943012950028012,9.081096092846236,63.874267862391726,317.94734779444616,63733.68226885444,5.6580777001680715
3.772051800112048,0.0943012950028012,9.084685487686048,64.16638197185699,324.1626634103149,65890.50534075886,5.563776405165271
3.8663530951148495,0.0943012950028012,9.080799191826312,64.346507515894,332.0728346132804,68911.10873606818,5.4694751101624695
3.960654390117651,0.0943012950028012,9.083037178263192,64.56395922823683,330.75323799971073,68123.14992285706,5.375173815159668
4.0549556851204525,0.0943012950028012,9.086945743059244,64.71948147685528,338.6426090542888,70967.24142166824,5.2808725201568665
4.149256980123253,0.0943012950028012,9.09038553247444,64.80764507616753,338.61896131846373,70911.66777931023,5.186571225154066
4.2435582751260545,0.0943012950028012,9.107665828433191,65.22425761665417,343.4450979917181,72281.35723694647,5.092269930151264
4.337859570128856,0.0943012950028012,9.127964207916094,65.55104093301668,343.4507727113989,71819.75839608023,4.997968635148463
4.432160865131657,0.0943012950028012,9.147084060914874,65.87718692508454,356.38792622391463,76547.43760109971,4.903667340145662
4.526462160134458,0.0943012950028012,9.177047359378802,66.26939667644463,359.7230471619565,77223.3497848042,4.809366045142861
4.62076345513726,0.0943012950028012,9.206229984428026,66.66043569343886,361.38701748382545,77366.84116860326,4.715064750140059
4.71506475014006,0.0943012950028012,9.229583282959217,66.988510983948,372.65262862486986,81341.59940527739,4.620763455137259
4.809366045142862,0.0943012950028012,9.251570293722748,67.27121396978666,372.24920518346266,80741.08110137096,4.526462160134457
4.903667340145663,0.0943012950028012,9.308250601592029,68.07683031097935,391.4141976022806,87240.490829833,4.432160865131656
4.997968635148464,0.0943012950028012,9.344316928989358,68.40596242413827,390.95848124275176,86388.73387033182,4.337859570128855
5.092269930151265,0.0943012950028012,9.3846316321696,68.89527916360817,394.510083937845,87018.9515103287,4.243558275126054
5.186571225154067,0.0943012950028012,9.440939752401457,69.56215036435647,415.93802435504614,94541.25552958132,4.149256980123252
5.280872520156867,0.0943012950028012,9.475516530828491,69.8576918129094,410.71435102895384,91800.54321700636,4.054955685120452
5.375173815159669,0.0943012950028012,9.527918437271742,70.49721890532547,421.3658680958821,95027.6378021365,3.9606543901176505
5.46947511016247,0.0943012950028012,9.57279499764477,70.95183204399277,435.3560779297583,99809.17784827524,3.866353095114849
5.563776405165272,0.0943012950028012,9.639917278795696,71.54374159588949,435.1906058265211,98608.60703027796,3.7720518001120475
5.658077700168072,0.0943012950028012,9.711265788083482,72.4674209790133,448.91659987957377,102579.2524250462,3.677750505109247
5.752378995170874,0.0943012950028012,9.76534131765882,72.92725812450306,456.4131198283732,104696.90166026154,3.5834492101064455
5.846680290173675,0.0943012950028012,9.834637191306916,73.74626790834478,481.72279492311213,113467.0298290798,3.489147915103644
5.940981585176476,0.0943012950028012,9.90152851216591,74.32745887594935,490.3864819553101,115650.36194112927,3.3948466201008434
6.0352828801792775,0.0943012950028012,9.959424542937128,74.99883227550743,494.3837387254185,116160.11224663012,3.300545325098042
6.129584175182079,0.0943012950028012,10.008941878411903,75.47342043430656,500.982142101669,117804.33841647516,3.2062440300952404
6.22388547018488,0.0943012950028012,10.107429770957603,76.43490733526207,517.1207271221926,122381.00464721843,3.11194273509244
6.318186765187681,0.0943012950028012,10.177636338267623,77.18767674243608,527.3614214881163,125036.10050463752,3.0176414400896383
6.412488060190483,0.0943012950028012,10.254699174060317,77.8496046848413,540.1739808987994,128799.59278692922,2.923340145086837
6.506789355193283,0.0943012950028012,10.331359823017662,78.62196921512788,555.1791081869694,133276.23985655318,2.829038850084036
6.601090650196085,0.0943012950028012,10.403373263452613,79.31136469145565,577.0231839719904,140608.49771284807,2.7347375550812347
6.695391945198886,0.0943012950028012,10.493839177524292,80.272982053747,573.8355766248155,137413.20819644415,2.6404362600784332
6.789693240201688,0.0943012950028012,10.604316189509102,81.40859860419808,606.2534006252508,148168.87362482827,2.5461349650756318
6.883994535204488,0.0943012950028012,10.665135811410376,81.81696893117876,623.4623626944569,154047.3733866818,2.451833670072831
6.97829583020729,0.0943012950028012,10.744913226741886,82.59614711989639,617.7385647448497,150072.3927613768,2.3575323750700297
7.072597125210091,0.0943012950028012,10.835577809228194,83.41643158187841,628.7728412364706,152649.14485833162,2.263231080067228
7.166898420212892,0.0943012950028012,10.932543830910944,84.32264647483234,655.7652199181512,161486.17641080107,2.1689297850644276
7.261199715215693,0.0943012950028012,11.012732819843986,85.00028327748203,652.2272462177507,158559.07007083317,2.074628490061626
7.355501010218495,0.0943012950028012,11.09675997089031,85.80851492835733,671.8470959019585,164647.25805547726,1.9803271950588244
7.449802305221295,0.0943012950028012,11.205690160999222,86.84815046156032,727.4763573453897,184550.54807072008,1.8860259000560238
7.544103600224097,0.0943012950028012,11.308690336732194,87.90953735897082,699.6787411189724,171127.7639996758,1.7917246050532223
7.638404895226898,0.0943012950028012,11.38404313816159,88.45065947431497,703.2652160884252,171046.8152579964,1.6974233100504208
7.732706190229699,0.0943012950028012,11.504497620425523,89.70153779301305,745.3449821929972,185270.2952102679,1.6031220150476202
7.8270074852325004,0.0943012950028012,11.590313592378063,90.41516782907726,755.9705862917207,187693.49181039215,1.5088207200448187
7.921308780235302,0.0943012950028012,11.691640976451666,91.23333796733944,762.8616317356032,188295.16109491873,1.4145194250420172
8.015610075238103,0.0943012950028012,11.787256067252422,92.20621539263362,791.2133686633845,197491.50869953385,1.3202181300392166
8.109911370240905,0.0943012950028012,11.890539197708849,92.97772941768292,795.9005865489122,197192.32866849296,1.2259168350364142
8.204212665243706,0.0943012950028012,11.99331122460356,94.09594803893285,815.972623975756,202763.2499548008,1.1316155400336136
8.298513960246506,0.0943012950028012,12.09177626395094,94.95328121828786,834.7989706033463,208011.61407946935,1.037314245030813
8.392815255249308,0.0943012950028012,12.204321556069305,95.96072679643548,856.3027579185322,214042.29002056844,0.9430129500280108
8.487116550252109,0.0943012950028012,12.29559827225808,96.61583053234428,875.3392082042177,219829.4702780922,0.8487116550252102
8.58141784525491,0.0943012950028012,12.399413894458924,97.54475411143468,876.700239009525,218167.00645304652,0.7544103600224096
8.675719140257712,0.0943012950028012,12.534898831928556,98.95318201173735,940.5289349905748,240226.63933437987,0.6601090650196072
8.770020435260513,0.0943012950028012,12.621146783981308,99.62312245673512,942.4321765065664,239054.74692589545,0.5658077700168066
8.864321730263313,0.0943012950028012,12.734455315843888,100.55237569706676,931.8758347981804,232247.2993025085,0.47150647501400594
8.958623025266116,0.0943012950028012,12.849502307406448,101.56293341943623,959.5961305439037,240691.2300622438,0.37720518001120357
9.052924320268916,0.0943012950028012,12.963509144132091,102.6293197443387,995.0017181858568,252044.8667593052,0.28290388500840297
9.147225615271717,0.0943012950028012,13.05304794590965,103.30924317452556,1001.469662555469,252436.29963018117,0.18860259000560237
9.24152691027452,0.0943012950028012,13.164569541613853,104.26287716760204,1004.5850991479612,251133.1208030801,0.0943012950028
9.33582820527732,0.0943012950028012,13.272151123114297,105.35668571220911,1048.165740201537,265801.58795756934,-5.967448757360216e-16
0.0,0.1886025900056024,12.975719925283189,84.05889215786172,509.1103610028857,92177.5250647148,9.241526910274517
0.0943012950028012,0.1886025900056024,12.771366976233455,82.70474210196191,498.3237986631272,91726.8471732192,9.147225615271717
0.1886025900056024,0.1886025900056024,12.606021604466834,81.64495266265158,479.6317830194283,87194.8015380408,9.052924320268914
0.2829038850084036,0.1886025900056024,12.436042324354268,80.73413305652107,469.78752439666664,85909.79809089343,8.958623025266114
0.3772051800112048,0.1886025900056024,12.256005779515002,79.50730863851626,454.5136707428999,82902.16489640193,8.864321730263313
0.471506475014006,0.1886025900056024,12.085042673451683,78.45350275369691,443.4537204121,81070.50731783801,8.770020435260511
0.5658077700168073,0.1886025900056024,11.917440082610728,77.49007916534723,437.6632407154756,81228.99959352563,8.67571914025771
0.6601090650196084,0.1886025900056024,11.758213406873177,76.58971023103189,429.1183858860675,80096.35864497874,8.58141784525491
0.7544103600224097,0.1886025900056024,11.603693604809257,75.59723406812296,413.91052380562513,76181.0044592668,8.487116550252107
0.848711655025211,0.1886025900056024,11.43556761457231,74.58468406484813,405.8540846061582,75246.37330307033,8.392815255249307
0.943012950028012,0.1886025900056024,11.291851642776614,73.73333833528457,396.5778802105078,73540.48882534106,8.298513960246506
1.0373142450308133,0.1886025900056024,11.143056996717265,72.8469221941832,389.0593575113725,72439.96133205625,8.204212665243704
1.1316155400336143,0.1886025900056024,11.00393154430005,72.04504430790496,379.4253265238328,70357.65437313612,8.109911370240903
1.2259168350364158,0.1886025900056024,10.873733962907252,71.24496978264095,369.79972304575216,68203.43063402409,8.015610075238103
1.3202181300392168,0.1886025900056024,10.741711959753305,70.54007729994298,369.13033711822374,69540.41724480926,7.921308780235301
1.414519425042018,0.1886025900056024,10.608509261508743,69.74181848763169,358.6489744144258,66966.33372924212,7.8270074852325004
1.5088207200448194,0.1886025900056024,10.493760855110288,69.19100255517887,353.95995410929675,66321.04436137932,7.732706190229699
1.6031220150476206,0.1886025900056024,10.372267395452536,68.44237135594852,343.9619041137531,63769.204468781754,7.6384048952268975
1.697423310050422,0.1886025900056024,10.269071434928282,67.86415806912589,340.652119578406,63582.95116778434,7.544103600224097
1.791724605053223,0.1886025900056024,10.160360695394273,67.30912805985399,335.4900569916871,62762.84143178666,7.449802305221295
1.886025900056024,0.1886025900056024,10.062986194083006,66.78739379891356,331.710404859841,62390.775717763485,7.355501010218494
1.9803271950588257,0.1886025900056024,9.957842745725618,66.11864766193193,323.1793060203534,60127.88200872662,7.261199715215692
2.0746284900616265,0.1886025900056024,9.877327168285785,65.74161230808477,319.29678745171003,59407.56602011245,7.166898420212892
2.168929785064428,0.1886025900056024,9.80480274921702,65.56152956967662,324.12597891274874,61958.71711079915,7.07259712521009
2.263231080067229,0.1886025900056024,9.727055238661888,65.17076178516074,315.982297130251,59506.166637029615,6.97829583020729
2.35753237507003,0.1886025900056024,9.647049753222026,64.69268765084672,315.0662595147855,60001.91534914899,6.883994535204488
2.4518336700728316,0.1886025900056024,9.57277299978212,64.21299421680385,307.3258010564184,57763.86491868822,6.789693240201687
2.5461349650756326,0.1886025900056024,9.523795415657109,64.12705318956665,306.3724542745065,57733.1000025026,6.695391945198886
2.6404362600784337,0.1886025900056024,9.461391948269185,63.90040280035512,306.08874491399337,58196.1365866763,6.601090650196085
2.734737555081235,0.1886025900056024,9.404299234373289,63.60006694620556,303.90795051614504,57918.01935852887,6.506789355193283
2.829038850084036,0.1886025900056024,9.364311914943906,63.50852109592992,309.8794371427605,60633.11174414413,6.412488060190483
2.9233401450868377,0.1886025900056024,9.31017690001679,63.22274384360422,300.6712546987812,57502.31531233803,6.31818676518768
3.0176414400896387,0.1886025900056024,9.289471858678503,63.37735576940551,306.1731445652074,59657.48135417936,6.22388547018488
3.11194273509244,0.1886025900056024,9.247621064867335,63.15306077029132,301.56541968981793,58247.86489749936,6.129584175182079
3.2062440300952413,0.1886025900056024,9.225171572998091,63.18541982011364,303.34240063756283,58988.1549083264,6.035282880179277
3.3005453250980423,0.1886025900056024,9.20259496514373,63.228438478728485,308.95565635617265,61322.390315875185,5.940981585176476
3.394846620100844,0.1886025900056024,9.182829994397236,63.22117003137953,306.8307310080628,60604.257644330384,5.8466802901736745
3.489147915103645,0.1886025900056024,9.168894367916634,63.31259551332102,309.95343696711114,61771.93460757766,5.752378995170873
3.583449210106446,0.1886025900056024,9.150177175653749,63.318117582661046,317.40919321348866,64886.65278915499,5.658077700168072
3.6777505051092474,0.1886025900056024,9.155938046561316,63.58272744515418,315.627150059334,63865.67056252136,5.563776405165271
3.772051800112048,0.1886025900056024,9.15286086862275,63.673344164778655,316.27472310108965,64047.7445924041,5.46947511016247
3.8663530951148495,0.1886025900056024,9.163969864926909,64.0330544681629,322.3824796547982,66004.76894011104,5.375173815159669
3.960654390117651,0.1886025900056024,9.157918906033805,64.00574063139344,321.4144636467231,65736.73277385735,5.280872520156867
4.0549556851204525,0.1886025900056024,9.158827139384645,64.2086970856046,327.06928990194064,67767.07144309008,5.186571225154066
4.149256980123253,0.1886025900056024,9.180737175712087,64.604025334924,330.83157009690524,68669.8004394253,5.092269930151265
4.2435582751260545,0.1886025900056024,9.197815476340912,64.91386046404739,337.6529018833065,71030.89153625868,4.997968635148464
4.337859570128856,0.1886025900056024,9.225128765020328,65.31555650350576,343.1370025027795,72612.9908782303,4.903667340145662
4.432160865131657,0.1886025900056024,9.248291402769276,65.63395540031063,350.0603910280824,74900.45466630274,4.809366045142862
4.526462160134458,0.1886025900056024,9.261551220372036,65.90346728319587,356.4443146379555,77144.70859818303,4.71506475014006
4.62076345513726,0.1886025900056024,9.298857154378254,66.30986014375105,363.0711289847215,79076.51722711355,4.620763455137259
